timestamp,open,high,low,close,volume,adjusted_close
2015-01-02,10.093,10.221,9.913,10.009,13500000,8.404
2015-01-05,10.007,10.082,9.84,9.849,15596000,8.2697
2015-01-06,9.895,9.908,9.518,9.625,22194000,8.0816
2015-01-07,9.705,9.939,9.653,9.885,30907000,8.2999
2015-01-08,10.053,10.43,10.036,10.379,33265000,8.7147
2015-01-09,10.447,10.58,10.258,10.49,23432000,8.8079
2015-01-12,10.507,10.564,10.272,10.316,18692000,8.6618
2015-01-13,10.378,10.738,10.173,10.258,24337000,8.6131
2015-01-14,10.111,10.349,10.001,10.339,20984000,8.6811
2015-01-15,10.356,10.554,10.105,10.132,18372000,8.5073
2015-01-16,10.069,10.391,10.031,10.382,15375000,8.7172
2015-01-20,10.369,10.524,10.258,10.487,12840000,8.8054
2015-01-21,10.433,10.688,10.411,10.538,16451000,8.8482
2015-01-22,10.598,10.649,10.152,10.52,20639000,8.8331
2015-01-23,10.503,10.75,10.425,10.698,15088000,8.9826
2015-01-26,10.674,10.706,10.462,10.673,9611000,8.9616
2015-01-27,10.507,10.598,10.282,10.479,15242000,8.7987
2015-01-28,10.712,10.834,10.486,10.5,23302000,8.8163
2015-01-29,10.463,10.66,10.227,10.653,15842000,8.9448
2015-01-30,10.529,10.673,10.262,10.288,16938000,8.6383
2015-02-02,10.325,10.349,9.916,10.242,21581000,8.5997
2015-02-03,10.25,10.372,10.136,10.32,15390000,8.6652
2015-02-04,10.293,10.528,10.245,10.48,16658000,8.7995
2015-02-05,10.474,10.622,10.375,10.62,16585000,8.9171
2015-02-06,10.627,10.711,10.426,10.474,10682000,8.7945
2015-02-09,10.395,10.435,10.182,10.224,20346000,8.5846
2015-02-10,10.304,10.746,10.289,10.704,20398000,8.9876
2015-02-11,10.679,10.83,10.633,10.794,17169000,9.0632
2015-02-12,10.88,11.004,10.846,10.97,21072000,9.2109
2015-02-13,11.0,11.02,10.809,11.015,14614000,9.2487
2015-02-17,11.02,11.135,10.909,11.087,15312000,9.3092
2015-02-18,11.032,11.059,10.929,11.0,16681000,9.2361
2015-02-19,11.0,11.11,10.965,11.09,13196000,9.3117
2015-02-20,11.143,11.216,11.046,11.206,19283000,9.4091
2015-02-23,11.3,11.323,11.196,11.285,23854000,9.4754
2015-02-24,11.35,11.36,11.161,11.318,23213000,9.5031
2015-02-25,11.329,11.39,11.231,11.268,38216000,9.4612
2015-02-26,12.324,12.989,12.305,12.925,89263000,10.8525
2015-02-27,12.87,12.87,12.614,12.762,33825000,10.7156
2015-03-02,12.721,13.087,12.721,12.902,27893000,10.8332
2015-03-03,12.824,12.894,12.757,12.822,18682000,10.766
2015-03-04,12.769,12.988,12.437,12.94,36143000,10.865
2015-03-05,12.936,13.154,12.878,13.057,21688000,10.9633
2015-03-06,13.0,13.049,12.75,12.789,22329000,10.7383
2015-03-09,12.779,12.859,12.693,12.712,17835000,10.6736
2015-03-10,12.572,12.693,12.451,12.512,17688000,10.5057
2015-03-11,12.53,12.647,12.452,12.466,17742000,10.4671
2015-03-12,12.288,12.621,12.155,12.612,22305000,10.5896
2015-03-13,12.571,12.675,12.394,12.5,18414000,10.4956
2015-03-16,12.687,13.045,12.67,12.987,23077000,10.9045
2015-03-17,12.881,12.96,12.75,12.91,19006000,10.8399
2015-03-18,12.866,13.128,12.769,13.044,21250000,10.9847
2015-03-19,13.05,13.295,13.002,13.204,24461000,11.1194
2015-03-20,13.343,13.418,13.22,13.329,55522000,11.2247
2015-03-23,13.5,13.628,13.389,13.444,23849000,11.3216
2015-03-24,13.497,13.537,13.288,13.312,25819000,11.2104
2015-03-25,13.262,13.333,12.44,12.443,48853000,10.4786
2015-03-26,12.026,12.514,11.696,12.471,45058000,10.5022
2015-03-27,12.499,12.9,12.485,12.821,24297000,10.7969
2015-03-30,12.983,13.09,12.83,13.055,19523000,10.994
2015-03-31,12.931,12.95,12.673,12.698,16402000,10.6933
2015-04-01,12.666,12.696,12.361,12.563,21830000,10.5796
2015-04-02,12.611,12.691,12.463,12.502,14508000,10.5283
2015-04-06,12.337,12.673,12.25,12.583,14227000,10.5965
2015-04-07,12.651,12.717,12.54,12.565,16132000,10.5813
2015-04-08,12.547,12.747,12.53,12.679,13607000,10.6773
2015-04-09,12.584,12.794,12.565,12.722,13961000,10.7135
2015-04-10,12.756,12.797,12.607,12.682,11669000,10.6799
2015-04-13,12.725,12.747,12.51,12.535,10483000,10.5561
2015-04-14,12.506,12.534,12.214,12.398,16047000,10.4407
2015-04-15,12.477,12.63,12.465,12.59,16893000,10.6024
2015-04-16,12.507,12.616,12.48,12.533,15456000,10.5544
2015-04-17,12.369,12.428,12.094,12.185,26817000,10.2613
2015-04-20,12.25,12.382,12.22,12.303,13295000,10.3607
2015-04-21,12.432,12.505,12.294,12.31,20616000,10.3666
2015-04-22,12.391,12.8,12.275,12.79,22580000,10.7708
2015-04-23,12.522,12.546,12.255,12.407,28053000,10.4483
2015-04-24,12.373,12.373,11.587,11.95,55059000,10.0634
2015-04-27,12.0,12.194,11.872,12.015,27320000,10.1182
2015-04-28,12.038,12.1,11.456,11.745,31023000,9.8908
2015-04-29,11.602,11.752,11.475,11.703,20903000,9.8554
2015-04-30,11.669,11.894,11.626,11.688,21339000,9.8428
2015-05-01,11.792,12.343,11.788,12.28,25334000,10.3413
2015-05-04,12.283,12.385,12.086,12.116,14207000,10.2032
2015-05-05,12.01,12.067,11.663,11.679,22090000,9.8352
2015-05-06,11.784,11.837,11.539,11.678,14475000,9.8344
2015-05-07,12.0,12.364,12.0,12.248,23542000,10.3144
2015-05-08,12.32,12.493,12.273,12.333,14846000,10.386
2015-05-11,12.357,12.386,12.26,12.281,12418000,10.3422
2015-05-12,12.202,12.358,12.13,12.295,10264000,10.354
2015-05-13,12.363,12.484,12.231,12.313,11857000,10.3691
2015-05-14,12.414,12.868,12.364,12.694,23279000,10.69
2015-05-15,12.779,12.95,12.657,12.787,22627000,10.7683
2015-05-18,12.795,13.04,12.728,13.018,17984000,10.9628
2015-05-19,13.086,13.185,12.925,12.947,16053000,10.903
2015-05-20,12.994,13.107,12.811,12.911,18721000,10.8727
2015-05-21,12.951,13.003,12.784,12.959,21309000,10.9131
2015-05-22,12.982,13.383,12.982,13.264,22856000,11.17
2015-05-26,13.436,13.453,13.064,13.13,26781000,11.0571
2015-05-27,13.209,14.482,13.162,14.149,114248000,11.9153
2015-05-28,14.501,14.547,13.6,14.238,249123000,11.9902
2015-05-29,14.412,14.924,14.411,14.807,118244000,12.4694
2015-06-01,14.824,15.05,14.515,14.662,83579000,12.3473
2015-06-02,14.641,14.667,14.314,14.416,41264000,12.1401
2015-06-03,14.6,14.6,14.281,14.306,30450000,12.0475
2015-06-04,14.249,14.344,14.048,14.12,28017000,11.8908
2015-06-05,14.097,14.404,13.931,14.381,38593000,12.1106
2015-06-08,14.357,14.377,13.753,13.863,54422000,11.6744
2015-06-09,13.895,14.073,13.651,14.021,44071000,11.8075
2015-06-10,13.993,14.398,13.984,14.286,42617000,12.0306
2015-06-11,14.218,14.326,14.102,14.199,31517000,11.9574
2015-06-12,14.129,14.148,13.988,14.047,19145000,11.8294
2015-06-15,13.916,14.402,13.901,14.312,34565000,12.0525
2015-06-16,14.27,14.349,14.138,14.199,20998000,11.9574
2015-06-17,14.15,14.25,13.946,14.069,25429000,11.8814
2015-06-18,14.073,14.375,14.073,14.3,25298000,12.0764
2015-06-19,14.301,14.391,14.16,14.289,26881000,12.0672
2015-06-22,14.416,14.514,14.2,14.328,22846000,12.1001
2015-06-23,14.396,14.396,14.086,14.164,21497000,11.9616
